3,"From Comic-Con to Cannes, Pandemic-Hit Events Look for Ways to Convene",the-wall-street-journal,"Organizers of business conferences, auto shows and popular festivals decide whether to cancel, go digital or go ahead—with caution"
3,"NBCUniversal Weighs Significant Layoffs at Media, Entertainment Units",the-wall-street-journal,CEO Jeff Shell says company is trying ‘pretty aggressively’ to cut costs
2,Boom-and-bust federal funding after 9/11 undercut hospitals’ preparedness for pandemics,the-washington-post,"Federal spending to ready hospitals for health emergencies is a fraction of what has been spent on overall preparedness for bioterrorism, pandemics and other health hazards."
3,Live updates: City repeals coronavirus mask  requirement after threats; Buffett’s Berkshire Hathaway reports nearly $50 billion loss amid pandemic,the-washington-post,"The White House is blocking Anthony S. Fauci, the nation’s top infectious-disease expert, from testifying before a House subcommittee investigating the coronavirus outbreak and response, arguing that it would be “counterproductive” for him to appear."
2,Maps new and old offer shelter-in-place globe-trotting — and lessons in human history,the-washington-post,"If you can’t travel, those folded-up guides hold a host of memories waiting to be rekindled."
5,Six fun party games you can play over a Zoom call,the-washington-post,Forget the sourdough starter. Let's play some games.
6,Hafthor Bjornsson breaks world record with 501 kilogram deadlift,espn,"Hafthor Bjornsson set a world record in the deadlift on Saturday, hoisting 501 kilograms (1104.52 pounds)."
1,Russia records biggest daily rise of virus cases,bbc-news,"Russia's cases jump by 10,633 in one day, as Moscow's mayor warns the peak is yet to come."
1,Coronavirus: Germany restarts Sunday services as restrictions eased,bbc-news,Worshippers must adhere to strict safety guidelines and singing is banned to help stop new infections.
1,North and South Korea exchange gunfire,bbc-news,"Multiple shots were fired by North Korea towards the South in the Demilitarised Zone, South Korea says."
2,"We used to donate to this food bank, now we rely on it'",bbc-news,"The pandemic has left nearly 30 million unemployed in the US. Now, many are turning to charities for help."
2,What travel may look like ahead of a virus vaccine,bbc-news,"As countries ease their coronavirus restrictions, what can would-be travellers expect to experience?"
2,Our family’s coronavirus nightmare',bbc-news,"Karolina Padolskyte, her husband Steve and baby daughter Amaya, all caught Covid-19."
6,Garden pole vault felt like Worlds',bbc-news,Former Olympic champion Renaud Lavillenie says he feels like he was in a World Championship after finishing joint-winner of a pole vault competition from his garden.
1,Afghan migrants 'thrown into border river',bbc-news,Afghanistan is investigating the alleged torture and drowning of migrants at the Iranian border.
7,Tanzania to import coronavirus 'herbal cure',bbc-news,There is no scientific proof the Madagascan-made tonic is effective in treating the virus.
7,"I needed 'litres and litres' of oxygen, PM reveals",bbc-news,"Boris Johnson says doctors had planned what to do if his coronavirus treatment went ""badly wrong""."
6,Premier League: Brighton 'not in favour' of finishing season at neutral venues,bbc-sport,"Brighton are against finishing the remaining Premier League fixtures at neutral venues, says club chief executive Paul Barber."
6,Froome concerned about Tour crowds,bbc-sport,Britain’s Chris Froome thinks the Tour de France can work without spectators but wonders how they can stop large crowds attending.
6,Marcus Rojo to be spoken to by Manchester United over 'lockdown breach',bbc-sport,Manchester United will speak to defender Marcos Rojo about his conduct after apparently flouting Argentina's coronavirus lockdown rules.
6,Sir Bill Beaumont: Re-elected World Rugby chair puts legacy on the line,bbc-sport,Sir Bill Beaumont's re-election as the chairman of World Rugby has split opinion in the rugby union world - and the hard work starts now.
6,"Dimitar Berbatov: 'Lazy? No, I was smart', says ex-Tottenham & Man Utd striker",bbc-sport,Ex-Tottenham and Man Utd striker Dimitar Berbatov opens up about a variety of topics in a wide-ranging interview with BBC Radio 5 Live.
6,USL Championship: The Brits pursuing careers in the US second tier,bbc-sport,"Beneath the glitz and glamour of Major League Soccer, a host of Britons are chasing an American dream in the USL Championship."
6,"Serie A: Too early to talk about league restart, says Italian sports minister",bbc-sport,"It's too early to even talk about the Italian football season restarting, according to sports minister Vincenzo Spadafora."
6,West Indies tour of England: Windies isolation period under discussion,bbc-sport,Talks around rescheduling West Indies' tour of England have included the possibility of the visitors going into isolation for as long as 14 days.
6,Ronald Koeman: Netherlands manager in hospital with 'chest complaints',bbc-sport,"The Netherlands manager Ronald Koeman is in hospital in Amsterdam after being admitted with ""chest complaints""."
2,Kushner challenges Michigan governor's claim about state's coronavirus testing capability,cnn,White House senior adviser Jared Kushner on Sunday challenged an earlier assertion from Democratic Michigan Gov. Gretchen Whitmer that her state is having difficulty obtaining supplies needed to conduct crucial coronavirus tests.
2,"After employees receive threats, one city is forced to nix rule requiring face masks in businesses",cnn,"An emergency proclamation in Stillwater, Oklahoma, requiring face masks in stores and restaurants was dropped after store and restaurant owners received threats."
2,How and when will states reopen amid coronavirus? - CNN Video,cnn,CNN's John King takes a look at how all 50 states are addressing reopening amid the coronavirus pandemic.
2,Birx: Michigan protests were 'devastatingly worrisome',cnn,"Dr. Deborah Birx, a White House coronavirus task force official, said that the protests last week in the Michigan state legislature were ""devastatingly worrisome to me personally."""
2,How Trump has broken the polls,cnn,Poll of the week: A new Ipsos/Reuters poll finds that former Vice President Joe Biden leads President Donald Trump by a 45% to 39% margin.
2,Donald Trump turns the switch,cnn,"Despite the warnings of health experts, President Donald Trump was no longer trying to hedge his bets, opting to go all in on reopening America after the Covid-19 shutdown. Will the public follow his lead? And what will be the impact on health?"
2,DeSantis is ready to declare victory but the coronavirus picture in Florida is still unclear,cnn,Epidemiologists are baffled by how the coronavirus pandemic has played out thus far in Florida but the state's governor isn't waiting much longer to declare his response a win.
5,Avengers cast share 'stronger together' message during Nickelodeon Kids' Choice Awards reunion,entertainment-weekly,"Avengers' stars Scarlett Johansson, Robert Downey Jr., Mark Ruffalo, Chris Evans, Jeremy Renner, and Chris Hemsworth reunite for Nickelodeon Kids' Choice Awards."
5,Titus Welliver and Mark Wahlberg faced their fear of heights together on <em>Transformers: Age of Extinction</em>,entertainment-weekly,Transformers: Age of Extinction' actors Mark Wahlberg and Titus Welliver shared the same fear of heights and faced their phobia together while making the movie.
5,Jim Parsons breaks down that wild <em>Hollywood</em> Dance of the Seven Veils scene,entertainment-weekly,It's Jim Parsons as you've never seen him before.
6,Chiefs reach deal with ex-Michigan QB Shea Patterson,espn,"The Chiefs added another developmental quarterback to serve as a backup to Patrick Mahomes by agreeing to contract terms with undrafted rookie Shea Patterson of Michigan, agent Bryan Ehrlich announced Sunday."
6,Cowboys signing QB Andy Dalton to one-year deal,espn,"Andy Dalton is signing a one-year deal with the Dallas Cowboys, sources told ESPN, just two days after he was released by the Bengals."
6,Source -- Bears to decline fifth-year option on QB Mitchell Trubisky,espn,"The Bears will not pick up the fifth-year option on QB Mitchell Trubisky, who finished last season 28th in total QBR (39.4), tied for 27th in touchdown passes (17) and 21st in passing yards (3,138)."
6,Pole vault event held in competitors' backyards,espn,Mondo Duplantis of Sweden and Renaud Lavillenie of France tied for the gold medal Sunday during a men's pole vault competition held in their own backyards.
6,Secretariat overtakes Seattle Slew down the stretch to win virtual Kentucky Derby,espn,"Secretariat, the 1973 winner, overtook Seattle Slew down the stretch and held off Citation to win the virtual Kentucky Derby in a computer-generated race that featured 12 fellow Triple Crown winners."
6,Source -- Bengals not picking up fifth-year option on WR John Ross,espn,"Receiver John Ross, who has 49 career catches for 71 yards and 10 TDs, will not have his fifth-year option picked up by the Bengals, a source told ESPN."
5,Ryan Reynolds on Whether or Not Disney is a Good Match for Deadpool 3 - IGN,ign,Reynolds opens up about the Merc with a Mouth living in the House of Mouse.
5,"37 Assassin's Creed Valhalla Gameplay, Story, World Details - IGN",ign,"We haven't gotten gameplay footage for Assassin's Creed Valhalla yet, but we have plenty of details about its world, characters, and much more."
5,Rebuilding the Batman: Robin Is Overdue for a Comeback - IGN,ign,"In our latest Rebuilding the Batman feature, we explore why the latest cinematic reboot needs to make room for Batman's erstwhile sidekick."
5,Bloodshot Concept Art Shows Off Film's Superhuman Mayhem - IGN,ign,Check out this exclusive art from Vin Diesel's reanimated assassin action flick.
5,The Best Video Game Urban Legends Ever - IGN,ign,"There have been plenty of weird, wild, and sometimes creepy urban legends in gaming history. From the Madden Curse to the GTA Bigfoot, to the game Killswitch that may or (may not) have ever existed, these are the things that kept us searching for answers, or at least scratching our heads and wondering if it could be true."
5,Data and the Borg Queen Totally Had Sex and 6 Other Things We Learned From Jonathan Frakes' Star Trek: First Contact Commentary - IGN,ign,Star Trek: First Contact director and star Jonathan Frakes sat in for IGN's WFH Theater to discuss the film and reveal new tidbits from behind the scenes.
5,These Animal Crossing Turnip Tools Make Playing the Stalk Market Easier - IGN,ign,"Get ready for the weekend turnip trade with these helpful, user-made Animal Crossing tools."
4,Let housing rise from the empty offices and malls,techcrunch,"Jon Evans Contributor Jon Evans is the CTO of the engineering consultancy HappyFunCorp; the award-winning author of six novels, one graphic novel, and a book of travel writing; and TechCrunch's weekend columnist since 2010. More posts by this contributor How to make sense of the coronavirus chaos W…"
4,Intel to buy smart urban transit startup Moovit for $1B to boost its autonomous car division,techcrunch,"Some big M&A is afoot in Israel in the world of smart transportation. According to multiple reports and sources that have contacted TechCrunch, chip giant Intel is in the final stages of a deal to acquire Moovit, a startup that applies AI and big data analytics to track traffic and provide tran…"
4,Security lapse at India's Jio exposed coronavirus symptom checker results,techcrunch,Exclusive: The database contains answers to Jio's coronavirus symptom checker and optional location data.
4,"We need more video games that are social platforms first, games second",techcrunch,"During these long, mundane physically-distant days, stretching on into an uncertain future like an ever-lengthening beigeish corridor, it’s impossible not to miss hanging out with friends. Especially the kind of hanging out where you’re not really doing anything in particular, not talki…"
4,Original Content podcast: Netflix's 'Middleditch & Schwartz' might change your mind about improv,techcrunch,"We’ll admit it: Some of your Original Content podcast hosts are a little skeptical about improvised comedy. Of course, we can enjoy improv when it’s done well. It’s just that we’ve seen it done less well, often by friends who are so enthusiastic without being particularly fu…"
4,Startups Weekly: SaaS companies should target burn to match ARR during pandemic,techcrunch,"[Editor’s note: Get this weekly recap of TechCrunch news that any startup can use every Saturday morning by email (7am PT). Just subscribe here.]  How well is SaaS overcoming business impacts of the pandemic? First, there’s no negative impact on the revenues of big cloud infrastructure provid…"
3,"Stocks Keep Rallying, Despite Lack of Visibility on Economy",the-wall-street-journal,Investors say they are ‘flying in the dark’ as the dispersion of earnings estimates reaches its highest level since 2009
2,Smart or Lucky? How Florida Dodged the Worst of Coronavirus,the-wall-street-journal,"Even though it’s too early to draw clear conclusions, and the virus could flare again, there are lessons from its approach"
2,Lockdown Turns Nation’s Highways into Speedways,the-wall-street-journal,"Roads have been taken over by all kinds of users, leaving traffic reporters little to do; ‘Speeder of the Day’"
2,Lockdown Transformed Her Into an Accidental Fitness Instructor,the-wall-street-journal,"A June triathlon is off the table, but a Virginia woman found her Air Force friends from around the world joining in as she tried to get her kids some exercise"
5,The Legacy of Tori Amos,the-wall-street-journal,"The singer-songwriter’s new memoir, ‘Resistance,’ revisits her four-decade career amid a reassessment of female musicians of the 1990s"
3,Warren Buffett Says ‘American Magic’ to Overcome Coronavirus Uncertainty,the-wall-street-journal,"At Berkshire Hathaway’s virtual annual meeting, Mr. Buffett serves up faith in the economy but reveals conglomerate sold its airline stakes"
3,Oil’s Crash Prompts Record Push to Store Fuel at Sea,the-wall-street-journal,"Traders react to weak energy prices and lack of onshore storage; in turn, freight rates soar"
2,"Live updates: Protesters with no masks, distancing are ‘devastatingly worrisome,’ Birx says; Pompeo claims ‘enormous evidence’ that coronavirus came from Wuhan lab",the-washington-post,"The United States recorded nearly 13,500 more deaths are now attributed to the novel coronavirus in March and the first two weeks of April."
7,"For a lot of book lovers, rereading old favorites is the only reading they can manage at the moment",the-washington-post,"If you’re wondering why rereads are what you most want, the answer is simple: Your brain, much like the rest of you, is tired."
7,Tips on alleviating face masks’ rashes and skin irritations,the-washington-post,"Dermatologists advise using moisturizers, hypoallergenic soaps and other methods."
7,8 of our most popular pantry-friendly recipes to simplify your home cooking,the-washington-post,"Our readers' favorite recipes call for chicken thighs, pasta, rice and root vegetables."
1,"New lows for deaths in France, Spain and Italy",bbc-news,A French doctor says tests on samples from patients show the virus was present last year.
1,Venezuela accuses Colombia of sea invasion,bbc-news,"The government claims Colombian ""terrorist mercenaries"" tried to enter Venezuela on speedboats."
6,Two poles and two huge crashes,bbc-sport,In one weekend Stoffel Vandoorne manages to qualify on pole position in two races and crash out of both of them.
6,"Transfer rumours: Rakitic, Pogba, Ndombele, Pedro, Mkhitaryan, Bakayoko",bbc-sport,"Tottenham lead the race for Rakitic, Inter Milan want Pogba, Roma and Real Betis to fight for Pedro, plus more."
2,So many more deaths than we could have ever imagined.' This is how America's largest city deals with its dead,cnn,"In his final moments, Ananda Mooliya reassured his wife and two sons that he was fine, though they could hear his labored breathing from the next room, over the sound of the TV."
2,"US government will decide where remdesivir goes amid coronavirus pandemic, drugmaker says",cnn,"The federal government will begin shipping ""tens of thousands"" of courses of remdesivir early this week and will decide where the medicine goes, according to Daniel O'Day, chairman and CEO of Gilead Sciences, the maker of the investigational drug."
6,Ex-player Georges Laraque describes coronavirus battle,espn,Former Montreal Canadiens tough guy Georges Laraque has described his battle with coronavirus.
4,"Tech for good during COVID-19: Sky-high gifts, extra help, and chips",techcrunch,"When Roger Lee, the co-founder of Human Interest, heard that San Francisco imposed shelter-in-place orders, he started blogging about layoff news and posting crowdsourced lists of employees who were laid off. His goal was to increase awareness about layoffs and give recruiters a place to search for…"
2,Low-Quality Masks Infiltrate U.S. Coronavirus Supply,the-wall-street-journal,"Many imported masks fall short of N95 standards, tests show, putting workers on the front lines of battling the virus at risk"
2,"After New York Cancels Presidential Primary, Candidates Brace for Lower Turnout",the-wall-street-journal,Progressive insurgents in the dozens of primary races still taking place worry about the effect on voting
5,How to Entertain Kids at Home? They Have 34 Suggestions,the-wall-street-journal,"We asked dozens of kids, ages 5 to 16, what they’ve been doing during their time at home that they’ve most enjoyed—and how they’d spend their days if anything were possible"
3,Showtime’s ‘Billions’ Is Back With More Financial Schemes Than Ever,the-wall-street-journal,Ayahuasca and cryptocurrency are just two new investment gambits for Axe Capital in season 5.
2,Coronavirus updates: Trump believes there may be vaccine by end of year,bbc-news,"Mr Trump acknowledged he was more optimistic than some advisers, but said: ""I'll say what I think."""
2,Murder hornets' land in the US for the first time,bbc-news,"The ""shockingly large"" hornets can kill humans with their sting and are known to destroy beehives."
1,Drug kingpin Lord of the Skies' villa sold for $2m,bbc-news,"The Mexico City home belonged to the late Amado Carrillo Fuentes, also known as ""Lord of the Skies""."
1,Hundreds of sheep flock to lockdown city,bbc-news,The animals marched and grazed their way through the empty streets of Samsun in Turkey.
1,Malaria 'completely stopped' by microbe,bbc-news,Scientists say the microbe - found in the wild near Lake Victoria - has enormous potential.
1,"Don Shula: Miami Dolphins Super Bowl-winning head coach dies, aged 90",bbc-news,"Legendary Miami Dolphins coach Don Shula, who has the most wins as an NFL head coach, dies aged 90."
1,UK hospital trials new coronavirus treatment drug,bbc-news,The new drug is based around a protein that is commonly used in the treatment of multiple sclerosis.
3,J Crew files for bankruptcy protection,bbc-news,"Creditors are set to take control of the firm, the first big US retail victim of the pandemic."
3,Amazon vice-president quits over virus firings,bbc-news,"A senior engineer claims ""a vein of toxicity"" is running through the firm after it fired protesters."
6,Cologne have no further infections after three tested positive for coronavirus,bbc-sport,German club Cologne have had no further Covid-19 infections after three people tested positive last week and training in groups continued as normal.
6,La Liga aiming for June restart as clubs return to training this week,bbc-sport,"La Liga organisers are aiming for a June restart to the season, which was halted by the coronavirus crisis, as clubs return to training this week."
6,NFL scraps all four 2020 London fixtures set for Wembley and Tottenham,bbc-sport,The NFL decides to scrap the four games scheduled to take place in London later this year.
6,Premier League 2020-21 without fans? Eight charts on the impact,bbc-sport,Football finance lecturer Kieran Maguire looks at how Premier League clubs could be affected by a full season behind closed doors.
6,Coronavirus pandemic: Hard to see fans returning to football matches any time soon - FA chairman,bbc-sport,"Football Association chairman Greg Clarke has said it is hard to see fans returning to matches ""any time soon""."
6,Rory McIlroy and Dustin Johnson will play in Covid-19 charity skins game,bbc-sport,World number one Rory McIlroy will partner Dustin Johnson as golf returns after a two-month hiatus with a televised charity match to raise money for Covid-19 charities.
6,British and Irish Lions: South Africa examine possible tour switch,bbc-sport,"South Africa Rugby says it will ""explore various scenarios"" but has no changes planned to the 2021 British and Irish Lions tour."
6,Ligue 1: Amiens 'demand justice' after relegation from French top flight,bbc-sport,"Ligue 1 club Amiens launches a petition ""to demand justice"" after being relegated from the French top flight before the season could be completed."
6,Coronavirus: Sassuolo become first Serie A side to return to training,bbc-sport,Sassuolo become the first Serie A side to resume training since the coronavirus pandemic halted the season.
2,The reopening gamble: Set your timer for three weeks,cnn,"By late May, we should know whether certain US states collected on a major gamble or committed a hideous error by reopening their economies."
2,See historian's reaction when Trump compares himself to Lincoln - CNN Video,cnn,President Trump said he believes the media treats him worse than President Abraham Lincoln at a Fox News town hall.
3,Some retailers are too broke to go bankrupt,cnn,Everything must go!
2,Costco is limiting how much meat customers can buy,cnn,Costco became the latest retailer to implement purchasing limits on fresh meat because of the slowdown at processing plants during the coronavirus pandemic.
2,Scant agreement over next relief package in Congress as economy reels from coronavirus crisis,cnn,"Senate Republicans and House Democrats are at sharp odds over the next relief package -- about the size, scope and policy -- even as the coronavirus crisis facing the United States is threatening to further drag down the economy and send scores of more Americans into the jobless ranks."
1,"Three Russian doctors fall from hospital windows, raising questions amid coronavirus pandemic",cnn,"Three frontline healthcare workers have mysteriously fallen out of hospital windows in Russia over the past two weeks, heightening public attention to the working conditions for doctors and medical professionals amid the coronavirus pandemic."
2,Coronavirus restrictions continue to loosen after a weekend of recreation and protest across US,cnn,"The new week brings more reopenings across the US after a weekend many Americans spent outside, from protesting coronavirus restrictions to enjoying spring days in the park."
5,"Cady Groves, pop and country singer, dead at 30",cnn,"Cady Groves, a pop and country singer and songwriter, died over the weekend at her home in Tennessee, Camus Celli, CEO of Vel Records, told CNN."
5,It's official: Taika Waititi to direct and co-write new <em>Star Wars</em> movie,entertainment-weekly,It's official: Taika Waititi to direct and co-write new <em>Star Wars</em> movie
5,See first look at Mark Hamill embracing the dark side as vampire in <em>What We Do in the Shadows</em>,entertainment-weekly,Hamill shares with EW why the new role was such an honor.
5,Twilight companion book from Edward's perspective to hit shelves this summer,entertainment-weekly,"Get ready to return to Forks, Washington as a new book in Stephenie Meyer's epic Bella/Edward love story takes you inside the vampire's mind."
5,"What to Watch on Monday: <em>The Clone Wars</em> conclude, once and for all, on <em>Star Wars</em> Day",entertainment-weekly,"Also, 'The Rise of Skywalker' arrives on streaming, and 'Reno 911!' is back on Quibi."
5,Sylvester Stallone is 'working on' a sequel to <em>Demolition Man</em>,entertainment-weekly,<em>Rocky</em> star says he wants to make follow-up to 1993 action movie.
5,"Chris Harrison previews <em>Bachelor</em> best-of show, gives <em>Bachelorette</em> update",entertainment-weekly,Chris Harrison reveals which seasons we'll see in <em>The Bachelor: The Most Unforgettable — Ever!</em> and says he hopes to be shooting <em>The Bachelorette</em> by July.
5,Country singer Cady Groves dies at 30,entertainment-weekly,Country singer Cady Groves dies at 30
6,Eagles QB Carson Wentz OK with Jalen Hurts pick,espn,"Carson Wentz is not concerned about the Eagles' decision to draft quarterback Jalen Hurts, saying he's fine with whatever helps the team win."
6,Dolphins Hall of Fame coach Don Shula dies at 90,espn,"Don Shula, the NFL's winningest coach who led the Miami Dolphins to the league's only undefeated season, died Monday at the age of 90."
6,Louisville hit with NCAA notice of allegations,espn,Louisville received a Level I allegation involving improper recruiting offers for former signee Brian Bowen II and three Level II allegations.
6,ESPN study - Fans favor sports returning without spectators rather than wait,espn,An ESPN study has found that a majority of sports fans over the age of 18 would rather watch televised sports without fans than wait for sports to resume with fans in attendance.
6,"Michael Jordan stands firm on 'Republicans buy sneakers, too' quote, says it was made in jest",espn,"During episode five of ESPN's ""The Last Dance,"" Michael Jordan didn't back away from his infamous ""Republicans buy sneakers, too"" quote from 1990, explaining that it was said ""in jest"" and that he never thought of himself as an activist."
6,Blake Bivens found out family was dead on Facebook,espn,Rays minor league pitcher Blake Bivens described how he has survived the death of his family in a brutal triple homicide.
6,2020 NFL draft picks who landed with the perfect teams - 10 rookies to watch,espn,Jeff Okudah could be the No. 1 corner in Detroit. Cam Akers could the Rams' new lead back. These 10 players ended up in great spots.
5,Watch Rick and Morty with Chris Parnell: Vote on the Best Jerry Episode! - WFH Theater - IGN,ign,Vote on which Jerry-centric episode of Rick and Morty we should watch live with Chris Parnell in this week's Watch From Home Theater!
5,Best Left Handed Gaming Mouse 2020: Go Southpaw on PC Gaming - IGN,ign,Left-handed gamers rejoice there's a left-handed gaming mouse designed just for you.
5,All New May Fish and Bugs - Animal Crossing: New Horizons Wiki Guide - IGN,ign,This page contains a full list of all new May fish and new May bugs that can be caught in Animal Crossing: New Horizons. We have even included a handy
5,"Daily Deals: Star Wars Rise of Skywalker on Disney+, $20 Off Plex Pass Lifetime Subscription, 40% Off PS Plus, and More - IGN",ign,Celebrate May the 4th by watching the final movie in the Skywalker saga
5,The Last of Us Part 2 Has Gone Gold - IGN,ign,"Druckmann praised the Naughty Dog team for its work on the sequel as he announced the game's ""gone gold"" status."
5,Star Wars Jedi: Fallen Order Free DLC Revealed - IGN,ign,Developer Respawn revealed a free DLC update coming to Star Wars Jedi: Fallen Order today.
5,New Star Wars Movie From Taika Waititi Announced - IGN,ign,"A new Star Wars movie is in development with director Taika Waititi, and a TV show from Russain Doll writer Leslye Headland."
4,"Google Meet shows up in Gmail inboxes, a few years too late",techcrunch,"Google Meet — the video call service formerly known as Hangouts Meet, which itself was an offshoot from Hangouts, not to be confused with Google Chat, Duo, Allo, or any of the company’s other communications products — is finally making its debut on Gmail accounts, where it probably should hav…"
4,Max Q: Countdown to a return to U.S. astronaut launches,techcrunch,"Last week was a fairly busy week in space news, but the dominating story was preparation for the first ever commercial crew launch that will actually carry human astronauts to space. This is, in many ways, the culmination of years of work and billions of dollars spent by partners NASA and SpaceX on…"
4,UK's coronavirus tracing app strategy faces fresh questions over transparency and interoperability,techcrunch,"The UK’s data protection watchdog confirmed today the government still hasn’t given it sight of a key legal document attached to the coronavirus contacts tracing app which is being developed by the NHSX, the digital transformation branch of the country’s National Health Service . …"
4,AWS launches the $995 Elemental Link for streaming video to its cloud,techcrunch,"AWS today announced the launch of the Elemental Link, a small hardware device that makes it easy to connect a live video source to the AWS Elemental Media Live service for broadcast-grade live video processing in the cloud. The $995 Link, which weighs in at less than a pound, is meant to allow Medi…"
4,"Uber subsidiary Careem to slash workforce by 31%, suspends bus transport app",techcrunch,"Careem, the Dubai-based ride-hailing and delivery company that was acquired by Uber last year, is cutting its workforce by 31% and suspending its mass transportation business due to affects from the COVID-19 pandemic. The layoffs will affect more than 530 employees. Employees who are laid off will …"
4,"Why COVID-19 could delay Interswitch, Africa's next big IPO",techcrunch,"The economic effects of COVID-19 could delay Africa’s next big IPO — that of Nigerian fintech unicorn Interswitch. If so, it wouldn’t be the first time the Lagos-based payments company’s plans for going public were postponed; the tech world has been anticipating Interswitch’…"
4,Soundcloud to launch live original programming on Twitch,techcrunch,Music streaming service Soundcloud is capitalizing on consumer demand for live entertainment amid the COVID-19 quarantine with the launch of its own slate of originally produced live programming. The company today announced its plans for a new Twitch channel where it will air live chat series and o…
4,"Robinhood raises $280M, pushing its valuation to $8.3B",techcrunch,"As expected, Robinhood has closed a new round of capital. The late-stage, consumer investing app announced today that it has closed a $280 million Series F funding at an $8.3 billion valuation. This closely tracks prior coverage that the firm was hunting for a nine-figure round at a valuation of ar…"
4,NWU researchers develop a throat-worn wearable that could offer early warnings for COVID-19 patients,techcrunch,"The ongoing COVID-19 pandemic is resulting in big shifts across industries, but the development of more long-term solutions that address a future in which what we need to do is mitigate the impact of the new coronavirus seems like a worthwhile place to invest time and effort. Projects like a new on…"
4,Nvidia acquires Cumulus Networks,techcrunch,"Nvidia today announced its plans to acquire Cumulus Networks, an open-source centric company that specializes in helping enterprises optimize their data center networking stack. Cumulus offers both its own Linux distribution for network switches, as well as tools for managing network operations. Wi…"
2,Florida Begins Reopening After Virus Lockdown,the-wall-street-journal,"Globally, confirmed cases cross 3.5 million, with nearly a quarter-million deaths."
2,FDA Sets Standards for Coronavirus Antibody Tests in Crackdown on Fraud,the-wall-street-journal,More than 200 antibody tests for Covid-19 entered the U.S. without prior FDA scrutiny
3,J.Crew Tumbles Into Bankruptcy in the Wake of Coronavirus,the-wall-street-journal,"The retailer, which had been struggling for years, has reached a $2 billion debt-for-equity swap with lenders and bondholders"
1,Chinese Media Denounce Pompeo Allegation That Coronavirus Can Be Traced to Wuhan Lab,the-wall-street-journal,Beijing didn’t officially comment during a national holiday
1,"Coronavirus Sweeps Across Brazil, a Land Ill-Equipped to Fight It",the-wall-street-journal,"Cases and deaths pass China in South American behemoth with dense favelas, little testing and a leader dismissive of the virus"
2,California Is First State to Borrow From Federal Government to Make Unemployment Payments,the-wall-street-journal,"Illinois, Connecticut receive approval for federal loans of up to $12.6 billion, $1.1 billion, respectively"
3,Coronavirus Updates: J.Crew Files for Bankruptcy Protection,the-wall-street-journal,"J.Crew, the preppy U.S. retailer that recently fell on hard times, Monday filed for bankruptcy protection. Follow along for the latest news and insights on the coronavirus's impact on investors, companies and economies."
3,"Call It Hero Pay or Hazard Pay, Essential Workers Want More of It",the-wall-street-journal,Some companies are ending bonus pay for hourly employees working during coronavirus crisis
2,A Peruvian Bureaucrat’s Coronavirus Fight Makes Her a Hero,the-wall-street-journal,Finance Minister María Antonieta Alva is leading the government’s aggressive response to the pandemic
7,A Surprising Way to Stay Resilient,the-wall-street-journal,Reminding yourself what you’re grateful for can boost your mental health and help you cope with coronavirus stress
3,"Historic financial decline hits doctors, dentists and hospitals — despite covid-19 — threatening overall economy",the-washington-post,Health-care spending fell 18 percent to start the year as hospitals slashed surgeries and staff to deal with covid-19.
2,"Live U.S. updates: Coronavirus deaths will rise to 3,000 daily by June 1, U.S. government report projects",the-washington-post,"“Look, we’re going to lose anywhere from 75,000, 80,000 to 100,000 people; that’s a horrible thing,” Trump said."
3,LeVar Burton wants to read you a story. It might be what you need right now.,the-washington-post,The transportive power of Burton’s storytelling has never felt more necessary.
3,What has your car become: A safe haven? A hiding place? A rat condo?,the-washington-post,The coronavirus shutdown has idled cars and transformed many people’s relationship with them.
5,"Beans, tortilla chips and a punchy vinaigrette make this salad something special",the-washington-post,"You can use whatever variety of bean you have, canned or cooked from dried"
7,How an Iranian airline 'helped spread coronavirus',bbc-news,An investigation by BBC News Arabic has found how one Iranian airline contributed to the spread of the virus around the Middle East.
2,Coronavirus updates: US virus deaths fall to one-month low,bbc-news,"Just over 1,000 people with Covid-19 died in the United States in the previous 24 hours."
8,US store guard killed after mask row with customer,bbc-news,A Michigan store guard is shot in the back of the head after confronting a customer who had no mask.
1,Italy's desperate receive mafia offers they can't refuse,bbc-news,"Italian businesses are crumbling in the crisis, leaving a familiar ""benefactor"" to fill the vacuum."
4,New dad Elon Musk puts luxury homes up for sale,bbc-news,"The Tesla boss and new father is reportedly selling homes after saying ""possessions weigh you down""."
5,Stars dress to impress for cancelled Met Gala,bbc-news,"The fashion extravaganza was axed, but some stars revealed their outfits anyway, and fans joined in."
2,US allies tread lightly around Trump virus lab claims,bbc-news,Officials are wary of speaking openly to avoid offending both US and Chinese sensibilities.
3,"Virgin Atlantic to cut 3,000 jobs and quit Gatwick",bbc-news,"The airline will axe a third of its workforce in response to the ""severe impact"" of coronavirus."
1,More than 3bn could live in extreme heat by 2070,bbc-news,"Areas such as India, Australia and Africa are predicted to be among the worst affected."
1,France's first coronavirus case 'was in December',bbc-news,A Paris doctor says a patient first diagnosed with pneumonia is now confirmed as having had Covid-19.
6,"Premier League: Under 45-minute halves an option, says PFA chief Gordon Taylor",bbc-sport,Professional Footballers' Association chief executive Gordon Taylor says halves of less than 45 minutes are being considered when football resumes.
6,Rick Parry: English Football League clubs face '£200m hole' by September,bbc-sport,"English Football League chairman Rick Parry says clubs are facing a ""£200m financial hole"" by September."
